TIME(hr:min:sec),INPUT_I(A),CHARGING_I(A),BUCK_I(A),Cell1(V),Cell2(V),V_+(V),TEMPERATURE(deg C)
01:23:15,0.140,0.153,0.173,4.238,8.449,12.708,32.688
01:23:16,0.140,0.150,0.184,4.232,8.436,12.625,32.722
01:23:17,0.140,0.183,0.180,4.232,8.427,12.625,32.722
01:23:18,0.140,0.150,0.188,4.231,8.449,12.625,32.661
01:23:19,0.140,0.153,0.194,4.235,8.449,12.646,32.688
01:23:20,0.140,0.152,0.166,4.236,8.436,12.625,32.695
01:23:21,0.140,0.150,0.184,4.235,8.440,12.639,32.722
01:23:22,0.140,0.167,0.184,4.233,8.440,12.646,32.654
01:23:23,0.140,0.153,0.179,4.239,8.440,12.632,32.599
01:23:24,0.140,0.153,0.175,4.238,8.449,12.646,32.722
01:23:25,0.140,0.152,0.173,4.236,8.458,12.652,32.640
01:23:26,0.140,0.150,0.189,4.231,8.440,12.486,32.627
01:23:27,0.138,0.150,0.210,4.233,8.449,12.646,32.640
01:23:28,0.138,0.152,0.170,4.235,8.449,12.646,32.579
01:23:29,0.139,0.147,0.185,4.231,8.427,12.708,32.599
01:23:30,0.139,0.153,0.177,4.225,8.449,12.646,32.688
01:23:31,0.140,0.152,0.177,4.235,8.449,12.652,32.579
01:23:32,0.140,0.152,0.174,4.236,8.449,12.652,32.674
01:23:33,0.140,0.151,0.170,4.235,8.449,12.646,32.667
01:23:34,0.140,0.152,0.200,4.233,8.449,12.646,32.661
01:23:35,0.139,0.152,0.173,4.239,8.498,12.646,32.525
01:23:36,0.139,0.152,0.178,4.200,8.440,12.639,33.218
01:23:37,0.139,0.149,0.136,4.233,8.440,12.646,32.613
01:23:38,0.138,0.151,0.173,4.237,8.436,12.597,32.572
01:23:39,0.137,0.173,0.239,4.235,8.440,12.639,32.661
01:23:40,0.139,0.148,0.190,4.236,8.436,12.639,32.654
01:23:41,0.139,0.149,0.184,4.231,8.440,12.639,32.633
01:23:42,0.139,0.153,0.169,4.231,8.449,12.639,32.695
01:23:43,0.139,0.150,0.330,4.233,8.440,12.646,32.810
01:23:44,0.138,0.150,0.162,4.236,8.449,12.639,32.613
01:23:45,0.139,0.150,0.180,4.231,8.427,12.652,32.695
01:23:46,0.139,0.151,0.172,4.235,8.449,12.493,32.606
01:23:47,0.137,0.152,0.210,4.232,8.436,12.632,33.279
01:23:48,0.137,0.150,0.170,4.237,8.440,12.646,32.667
01:23:49,0.138,0.149,0.182,4.236,8.431,12.639,32.599
01:23:50,0.137,0.140,0.183,4.236,8.427,12.632,32.661
01:23:51,0.137,0.149,0.176,4.232,8.431,12.652,32.708
01:23:52,0.138,0.150,0.171,4.237,8.440,12.652,33.334
01:23:53,0.137,0.147,0.183,4.235,8.445,12.639,32.742
01:23:54,0.138,0.151,0.170,4.236,8.449,12.652,32.586
01:23:55,0.137,0.147,0.183,4.237,8.436,12.632,33.062
01:23:56,0.138,0.150,0.171,4.238,8.445,12.604,32.606
01:23:57,0.138,0.150,0.171,4.238,8.449,12.646,32.654
01:23:58,0.137,0.149,0.169,4.235,8.449,12.659,32.701
01:23:59,0.137,0.150,0.218,4.226,8.436,12.625,32.640
01:24:00,0.137,0.150,0.172,4.238,8.449,12.646,32.633
01:24:01,0.137,0.150,0.190,4.238,1.273,12.632,32.756
01:24:02,0.135,0.145,0.168,4.233,8.449,12.639,32.763
01:24:03,0.135,0.147,0.174,4.238,8.449,12.646,32.790
01:24:04,0.137,0.147,0.164,4.233,8.449,12.652,32.824
01:24:05,0.137,0.148,0.174,4.235,8.440,12.646,32.790
01:24:06,0.137,0.149,0.170,4.238,8.449,12.659,32.701
01:24:07,0.137,0.147,0.175,4.233,8.449,12.646,32.735
01:24:08,0.137,0.147,0.181,4.235,8.440,12.639,32.851
01:24:09,0.137,0.149,0.170,4.238,8.449,12.632,32.776
01:24:10,0.136,0.150,0.173,4.237,8.449,12.639,33.266
01:24:11,0.136,0.150,0.169,4.235,8.449,12.673,32.627
01:24:12,0.136,0.146,0.327,4.233,8.449,12.646,32.627
01:24:13,0.135,0.148,0.170,4.238,8.449,12.646,32.504
01:24:14,0.136,0.153,0.176,4.235,8.449,12.652,32.606
01:24:15,0.136,0.147,0.178,4.236,8.436,12.652,32.681
01:24:16,0.137,0.147,0.170,4.236,8.449,12.652,32.647
01:24:17,0.137,0.150,0.176,4.232,8.440,12.639,32.613
01:24:18,0.136,0.149,0.173,4.237,8.436,12.632,32.695
01:24:19,0.136,0.196,0.239,4.233,8.449,12.646,33.089
01:24:20,0.137,0.147,0.179,4.233,8.449,12.639,32.729
01:24:21,0.137,0.147,0.179,4.230,8.664,12.646,32.599
01:24:22,0.135,0.142,0.176,4.235,1.278,12.639,32.572
01:24:23,0.135,0.149,0.177,4.232,1.269,12.652,32.695
01:24:24,0.134,0.144,0.182,4.232,8.440,12.625,32.504
01:24:25,0.134,0.145,0.178,4.233,8.449,12.639,32.667
01:24:26,0.135,0.144,0.183,4.233,8.431,12.597,32.722
01:24:27,0.135,0.146,0.174,4.235,8.449,12.646,32.722
01:24:28,0.135,0.145,0.179,4.232,8.440,12.632,32.769
01:24:29,0.135,0.147,0.176,4.323,8.449,12.646,32.776
01:24:30,0.135,0.148,0.170,4.238,8.449,12.646,32.688
01:24:31,0.135,0.149,0.175,4.239,8.431,12.639,32.735
01:24:32,0.135,0.143,0.179,4.236,8.449,12.639,32.586
01:24:33,0.135,0.145,0.151,4.233,8.449,12.639,32.695
01:24:34,0.133,0.147,0.170,4.236,8.449,12.639,32.871
01:24:35,0.134,0.145,0.168,4.236,8.445,12.652,32.763
01:24:36,0.134,0.144,0.173,4.235,8.440,12.639,32.742
01:24:37,0.134,0.145,0.321,4.233,8.449,12.646,32.674
01:24:38,0.134,0.145,0.166,4.233,8.449,12.646,32.667
01:24:39,0.134,0.147,0.166,4.236,8.449,12.646,32.722
01:24:40,0.134,0.142,0.182,4.230,8.449,12.528,32.599
01:24:41,0.134,0.147,0.168,4.238,8.449,12.646,32.633
01:24:42,0.134,0.139,0.179,4.236,8.436,12.632,32.722
01:24:43,0.134,0.144,0.178,4.232,8.440,12.604,32.640
01:24:44,0.134,0.132,0.139,4.236,8.440,12.652,32.708
01:24:45,0.134,0.144,0.162,4.236,8.440,12.652,32.980
01:24:46,0.134,0.143,0.178,4.229,8.449,12.639,32.613
01:24:47,0.134,0.147,0.170,4.235,8.333,12.646,32.708
01:24:48,0.133,0.146,0.166,4.235,8.449,12.652,32.681
01:24:49,0.134,0.124,0.193,4.233,8.449,12.646,32.654
01:24:50,0.133,0.143,0.174,4.136,8.436,12.632,32.640
01:24:51,0.133,0.144,0.176,4.232,8.449,12.646,32.722
01:24:52,0.134,0.145,0.165,4.237,8.445,12.652,32.735
01:24:53,0.134,0.144,0.170,4.233,8.449,12.639,32.688
01:24:54,0.133,0.144,0.132,4.230,8.431,12.646,32.599
01:24:55,0.133,0.145,0.165,4.239,8.445,12.646,32.633
01:24:56,0.133,0.145,0.169,4.237,8.445,12.646,33.048
01:24:57,0.132,0.142,0.173,4.233,8.449,12.646,32.627
01:24:58,0.132,0.144,0.165,4.236,8.449,12.652,32.722
01:24:59,0.132,0.145,0.165,4.237,8.445,12.646,32.545
01:25:00,0.132,0.143,0.167,4.237,8.395,12.625,32.559
01:25:01,0.132,0.143,0.165,4.236,8.445,12.652,32.531
01:25:02,0.132,0.143,0.169,4.233,8.449,12.646,32.525
01:25:03,0.131,0.142,0.179,4.235,8.440,12.632,32.627
01:25:04,0.132,0.145,0.123,4.235,8.440,12.639,32.565
01:25:05,0.132,0.143,0.165,4.235,8.449,12.666,32.579
01:25:06,0.132,0.145,0.170,4.230,8.440,12.646,32.817
01:25:07,0.132,0.144,0.171,4.232,8.436,12.652,32.912
01:25:08,0.131,0.144,0.170,4.232,8.436,12.632,33.184
01:25:09,0.131,0.142,0.174,4.233,8.391,12.632,32.559
01:25:10,0.131,0.142,0.165,4.233,8.449,12.646,33.211
01:25:11,0.133,0.145,0.175,4.231,8.427,12.632,32.926
01:25:12,0.133,0.143,0.174,4.230,8.449,12.646,32.905
01:25:13,0.132,0.143,0.164,4.236,8.445,12.652,32.722
01:25:14,0.131,0.141,0.204,4.233,8.449,12.646,33.232
01:25:15,0.132,0.145,0.170,4.228,8.440,12.646,32.790
01:25:16,0.132,0.142,0.178,4.232,8.440,12.646,32.763
01:25:17,0.132,0.144,0.165,4.239,8.445,12.646,32.763
01:25:18,0.132,0.211,0.223,4.236,8.480,12.652,32.695
01:25:19,0.131,0.141,0.173,4.238,8.449,12.639,32.708
01:25:20,0.131,0.141,0.176,4.231,8.440,12.646,32.661
01:25:21,0.131,0.141,0.171,4.275,8.436,12.632,32.749
01:25:22,0.131,0.142,0.165,4.236,8.449,12.646,32.674
01:25:23,0.131,0.145,0.186,4.230,8.440,12.632,32.722
01:25:24,0.131,0.142,0.163,4.235,8.449,12.652,32.871
01:25:25,0.131,0.136,0.180,4.231,8.449,12.493,32.722
01:25:26,0.124,0.141,0.156,4.236,8.445,12.652,32.763
01:25:27,0.131,0.140,0.205,4.235,8.440,12.646,32.776
01:25:28,0.132,0.142,0.180,4.236,8.445,12.652,32.708
01:25:29,0.132,0.142,0.165,4.236,8.449,12.646,32.776
01:25:30,0.130,0.142,0.176,4.235,8.440,12.632,32.654
01:25:31,0.130,0.140,0.171,4.233,8.449,12.646,32.667
01:25:32,0.130,0.144,0.165,4.239,8.467,12.632,32.783
01:25:33,0.132,0.140,0.116,4.230,8.449,12.646,32.579
01:25:34,0.131,0.142,0.196,4.231,8.449,12.639,32.912
01:25:35,0.130,0.142,0.165,4.236,8.449,12.646,32.742
01:25:36,0.129,0.143,0.167,4.230,8.445,12.639,32.661
01:25:37,0.129,0.139,0.176,4.231,8.449,12.597,32.742
01:25:38,0.130,0.139,0.166,4.235,8.445,12.646,32.722
01:25:39,0.130,0.139,0.176,4.235,8.445,12.749,32.742
01:25:40,0.129,0.141,0.158,4.233,8.449,12.652,32.674
01:25:41,0.130,0.141,0.165,4.236,8.445,12.652,32.695
01:25:42,0.128,0.139,0.191,4.233,8.449,12.646,32.654
01:25:43,0.130,0.141,0.161,4.236,8.449,12.652,32.695
01:25:44,0.129,0.139,0.138,4.233,8.449,12.646,32.552
01:25:45,0.129,0.142,0.164,4.238,8.449,12.639,33.062
01:25:46,0.131,0.141,0.164,4.235,8.440,12.632,32.695
01:25:47,0.129,0.139,0.170,4.230,8.449,12.646,32.756
01:25:48,0.130,0.138,0.179,4.236,8.449,12.618,32.667
01:25:49,0.129,0.141,0.162,4.237,8.445,12.646,32.851
01:25:50,0.129,0.141,0.160,4.237,8.445,12.652,32.654
01:25:51,0.129,0.139,0.175,4.231,8.440,12.639,32.695
01:25:52,0.129,0.140,0.172,4.230,8.440,12.639,32.681
01:25:53,0.129,0.141,0.165,4.238,8.449,12.646,32.756
01:25:54,0.129,0.141,0.166,4.213,8.440,12.652,32.640
01:25:55,0.129,0.140,0.159,4.235,8.440,12.646,32.722
01:25:56,0.129,0.139,0.155,4.238,8.449,12.646,32.722
01:25:57,0.123,0.140,0.153,4.239,8.440,12.639,32.633
01:25:58,0.129,0.142,0.175,4.225,8.445,12.646,32.681
01:25:59,0.129,0.141,0.168,4.229,8.440,12.639,32.722
01:26:00,0.129,0.139,0.170,4.231,8.449,12.618,32.701
01:26:01,0.129,0.139,0.160,4.233,8.449,12.652,32.627
01:26:02,0.127,0.138,0.172,4.233,8.436,12.632,32.803
01:26:03,0.127,0.138,0.174,4.235,8.449,12.646,32.633
01:26:04,0.130,0.136,0.169,4.233,8.449,12.639,33.232
01:26:05,0.129,0.103,0.176,4.233,8.440,12.652,32.749
01:26:06,0.127,0.139,0.161,4.237,8.436,12.604,32.763
01:26:07,0.127,0.138,0.173,4.230,8.440,12.639,33.007
01:26:08,0.126,0.139,0.168,4.229,8.440,12.646,32.722
01:26:09,0.129,0.140,0.165,4.243,8.445,12.652,32.735
01:26:10,0.127,0.137,0.152,4.236,8.436,12.652,32.749
01:26:11,0.127,0.139,0.162,4.235,8.449,12.646,32.667
01:26:12,0.128,0.137,0.116,4.232,8.440,12.652,32.735
01:26:13,0.128,0.141,0.182,4.230,8.440,12.639,32.722
01:26:14,0.126,0.139,0.163,4.233,8.449,12.652,32.640
01:26:15,0.126,0.137,0.169,4.271,8.449,12.646,32.633
01:26:16,0.126,0.139,0.159,4.233,8.449,12.500,32.667
01:26:17,0.126,0.136,0.166,4.233,8.449,12.646,32.586
01:26:18,0.128,0.138,0.162,4.233,8.449,12.646,32.667
01:26:19,0.127,0.139,0.159,4.237,8.440,12.736,32.844
01:26:20,0.126,0.138,0.162,4.237,8.440,12.639,32.667
01:26:21,0.126,0.136,0.155,4.233,8.449,12.646,32.688
01:26:22,0.126,0.135,0.170,4.230,8.440,12.625,32.633
01:26:23,0.126,0.139,0.164,4.228,8.445,12.646,32.667
01:26:24,0.126,0.140,0.168,4.233,8.449,12.639,32.633
01:26:25,0.126,0.136,0.161,4.233,8.449,12.652,32.667
01:26:26,0.126,0.139,0.166,4.229,8.449,12.639,32.613
01:26:27,0.127,0.137,0.160,4.237,8.427,12.652,32.654
01:26:28,0.126,0.136,0.159,4.237,8.445,12.646,32.633
01:26:29,0.126,0.135,0.166,4.233,8.449,12.646,32.559
01:26:30,0.126,0.139,0.164,4.238,8.427,12.639,32.613
01:26:31,0.126,0.136,0.168,4.235,8.445,12.646,32.613
01:26:32,0.126,0.138,0.160,4.235,8.270,12.646,32.647
01:26:33,0.126,0.135,0.168,4.232,8.485,12.646,32.627
01:26:34,0.125,0.135,0.168,4.236,8.445,12.652,32.695
01:26:35,0.126,0.135,0.283,4.235,8.445,12.646,32.681
01:26:36,0.126,0.130,0.170,4.235,8.449,12.646,32.633
01:26:37,0.126,0.137,0.163,4.235,8.449,12.646,32.661
01:26:38,0.125,0.139,0.161,4.219,8.449,12.639,32.552
01:26:39,0.126,0.136,0.173,4.232,8.436,12.625,32.599
01:26:40,0.124,0.134,0.167,4.236,8.440,12.652,33.164
01:26:41,0.124,0.138,0.163,4.168,8.449,12.639,32.776
01:26:42,0.125,0.137,0.163,4.225,8.449,12.639,32.633
01:26:43,0.126,0.136,0.168,4.230,8.449,12.646,32.654
01:26:44,0.126,0.133,0.163,4.229,8.449,12.646,32.620
01:26:45,0.124,0.138,0.150,4.232,8.449,12.639,32.613
01:26:46,0.125,0.135,0.130,4.238,8.449,12.646,32.681
01:26:47,0.126,0.134,0.161,4.235,8.445,12.646,32.722
01:26:48,0.126,0.136,0.161,4.286,8.449,12.639,32.606
01:26:49,0.125,0.137,0.162,4.230,8.445,12.632,32.654
01:26:50,0.125,0.133,0.227,4.232,8.436,12.652,32.661
01:26:51,0.124,0.133,0.165,4.232,8.427,12.639,32.633
01:26:52,0.124,0.135,0.155,4.237,8.445,12.646,32.572
01:26:53,0.124,0.136,0.199,4.231,8.436,12.625,33.035
01:26:54,0.123,0.133,0.183,4.235,8.445,12.625,32.654
01:26:55,0.123,0.135,0.159,4.233,8.449,12.646,33.245
01:26:56,0.124,0.132,0.132,4.233,8.449,12.639,32.633
01:26:57,0.124,0.133,0.185,4.233,8.449,12.639,32.769
01:26:58,0.124,0.131,0.135,4.232,8.449,12.632,32.640
01:26:59,0.124,0.133,0.166,4.230,8.431,12.639,32.701
01:27:00,0.123,0.134,0.165,4.232,8.440,12.639,32.681
01:27:01,0.124,0.131,0.162,4.233,8.449,12.652,32.722
01:27:02,0.124,0.134,0.156,4.236,8.445,12.652,32.627
01:27:03,0.124,0.137,0.170,4.236,8.436,12.652,32.708
01:27:04,0.124,0.134,0.155,4.235,8.458,12.646,32.620
01:27:05,0.124,0.133,0.211,4.232,8.431,12.646,32.722
01:27:06,0.124,0.168,0.179,4.232,8.422,12.639,32.722
01:27:07,0.124,0.132,0.165,4.231,8.449,12.618,32.654
01:27:08,0.124,0.135,0.147,4.231,8.449,12.625,32.688
01:27:09,0.123,0.132,0.162,4.230,8.440,12.639,32.735
01:27:10,0.122,0.129,0.153,4.236,8.445,12.652,32.695
01:27:11,0.122,0.133,0.172,4.232,8.449,12.646,32.688
01:27:12,0.122,0.133,0.154,4.233,8.449,12.646,32.722
01:27:13,0.122,0.129,0.166,4.233,8.449,12.632,32.572
01:27:14,0.124,0.132,0.162,4.230,8.449,12.646,33.069
01:27:15,0.122,0.131,0.269,4.235,8.440,12.646,32.654
01:27:16,0.122,0.136,0.180,4.230,8.449,12.639,32.640
01:27:17,0.123,0.133,0.162,4.230,8.449,12.646,32.722
01:27:18,0.118,0.131,0.168,4.232,8.440,12.639,32.654
01:27:19,0.124,0.130,0.166,4.232,8.409,12.632,32.661
01:27:20,0.124,0.131,0.119,4.230,8.449,12.646,32.667
01:27:21,0.123,0.131,0.164,4.233,8.346,12.632,32.708
01:27:22,0.123,0.133,0.154,4.235,8.449,12.646,32.654
01:27:23,0.122,0.134,0.156,4.238,8.458,12.646,32.722
01:27:24,0.123,0.133,0.154,4.233,8.449,12.646,32.688
01:27:25,0.122,0.130,0.163,4.232,8.449,12.646,32.735
01:27:26,0.122,0.132,0.172,4.232,8.449,12.646,32.674
01:27:27,0.121,0.133,0.165,4.229,8.440,12.646,32.763
01:27:28,0.120,0.132,0.162,4.230,8.440,12.639,32.722
01:27:29,0.121,0.122,0.136,4.235,8.440,12.646,32.688
01:27:30,0.121,0.122,0.157,4.233,8.431,12.632,32.708
01:27:31,0.121,0.132,0.154,4.233,8.449,12.646,32.892
01:27:32,0.122,0.132,0.153,4.237,8.445,12.652,32.613
01:27:33,0.122,0.132,0.150,4.233,8.449,12.659,32.722
01:27:34,0.122,0.129,0.162,4.233,8.449,12.646,32.735
01:27:35,0.121,0.131,0.158,4.238,8.440,12.625,32.776
01:27:36,0.120,0.130,0.155,4.235,8.440,12.646,32.688
01:27:37,0.120,0.130,0.246,4.230,8.449,12.646,32.688
